"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.56145454545E+009, -3.17701694475E+000, +0.00000000000E+000
+1.56472727273E+009, -3.20017704496E+000, +0.00000000000E+000
+1.56800000000E+009, -3.22369011484E+000, +0.00000000000E+000
+1.57127272727E+009, -3.24699040039E+000, +0.00000000000E+000
+1.57454545455E+009, -3.26854925078E+000, +0.00000000000E+000
+1.57781818182E+009, -3.28633530467E+000, +0.00000000000E+000
+1.58109090909E+009, -3.29913955970E+000, +0.00000000000E+000
+1.58436363636E+009, -3.30589112642E+000, +0.00000000000E+000
+1.58763636364E+009, -3.30488673563E+000, +0.00000000000E+000
+1.59090909091E+009, -3.29547901862E+000, +0.00000000000E+000
+1.59418181818E+009, -3.27632496309E+000, +0.00000000000E+000
+1.59745454545E+009, -3.24729002409E+000, +0.00000000000E+000
+1.60072727273E+009, -3.20903815204E+000, +0.00000000000E+000
+1.60400000000E+009, -3.16384118974E+000, +0.00000000000E+000
+1.60727272727E+009, -3.11691672578E+000, +0.00000000000E+000
+1.61054545455E+009, -3.07070105603E+000, +0.00000000000E+000
+1.61381818182E+009, -3.02831995573E+000, +0.00000000000E+000
+1.61709090909E+009, -2.99076388401E+000, +0.00000000000E+000
+1.62036363636E+009, -2.95896049241E+000, +0.00000000000E+000
+1.62363636364E+009, -2.93412257912E+000, +0.00000000000E+000
+1.62690909091E+009, -2.91636521349E+000, +0.00000000000E+000
+1.63018181818E+009, -2.90649685972E+000, +0.00000000000E+000
+1.63345454545E+009, -2.90423319884E+000, +0.00000000000E+000
+1.63672727273E+009, -2.91035487237E+000, +0.00000000000E+000
+1.64000000000E+009, -2.92410310128E+000, +0.00000000000E+000
+1.64327272727E+009, -2.94543746572E+000, +0.00000000000E+000
+1.64654545455E+009, -2.97279049783E+000, +0.00000000000E+000
+1.64981818182E+009, -3.00536384303E+000, +0.00000000000E+000
+1.65309090909E+009, -3.03730603042E+000, +0.00000000000E+000
+1.65636363636E+009, -3.06972747042E+000, +0.00000000000E+000
+1.65963636364E+009, -3.09963097241E+000, +0.00000000000E+000
+1.66290909091E+009, -3.12497942384E+000, +0.00000000000E+000
+1.66618181818E+009, -3.14309899419E+000, +0.00000000000E+000
+1.66945454545E+009, -3.15302753388E+000, +0.00000000000E+000
+1.67272727273E+009, -3.15223849043E+000, +0.00000000000E+000
+1.67600000000E+009, -3.14115123940E+000, +0.00000000000E+000
+1.67927272727E+009, -3.12068559352E+000, +0.00000000000E+000
+1.68254545455E+009, -3.09233711676E+000, +0.00000000000E+000
+1.68581818182E+009, -3.05757779408E+000, +0.00000000000E+000
+1.68909090909E+009, -3.01905219175E+000, +0.00000000000E+000
+1.69236363636E+009, -2.97874624143E+000, +0.00000000000E+000
+1.69563636364E+009, -2.93810733589E+000, +0.00000000000E+000
+1.69890909091E+009, -2.89960479367E+000, +0.00000000000E+000
+1.70218181818E+009, -2.86487335450E+000, +0.00000000000E+000
+1.70545454545E+009, -2.83432368761E+000, +0.00000000000E+000
+1.70872727273E+009, -2.80928303080E+000, +0.00000000000E+000
+1.71200000000E+009, -2.79017957202E+000, +0.00000000000E+000
+1.71527272727E+009, -2.77723960937E+000, +0.00000000000E+000
+1.71854545455E+009, -2.77013570758E+000, +0.00000000000E+000
+1.72181818182E+009, -2.77063088663E+000, +0.00000000000E+000
+1.72509090909E+009, -2.77638771033E+000, +0.00000000000E+000
+1.72836363636E+009, -2.78874956061E+000, +0.00000000000E+000
+1.73163636364E+009, -2.80668229305E+000, +0.00000000000E+000
+1.73490909091E+009, -2.83023761194E+000, +0.00000000000E+000
+1.73818181818E+009, -2.85689002488E+000, +0.00000000000E+000
+1.74145454545E+009, -2.88578286238E+000, +0.00000000000E+000
+1.74472727273E+009, -2.91455191543E+000, +0.00000000000E+000
+1.74800000000E+009, -2.94157530537E+000, +0.00000000000E+000
+1.75127272727E+009, -2.96623680749E+000, +0.00000000000E+000
+1.75454545455E+009, -2.98688948968E+000, +0.00000000000E+000
+1.75781818182E+009, -3.00053596614E+000, +0.00000000000E+000
+1.76109090909E+009, -3.00684647406E+000, +0.00000000000E+000
+1.76436363636E+009, -3.00637679567E+000, +0.00000000000E+000
+1.76763636364E+009, -2.99891962195E+000, +0.00000000000E+000
+1.77090909091E+009, -2.98515113741E+000, +0.00000000000E+000
+1.77418181818E+009, -2.96601090721E+000, +0.00000000000E+000
+1.77745454545E+009, -2.94278093615E+000, +0.00000000000E+000
+1.78072727273E+009, -2.91580594056E+000, +0.00000000000E+000
+1.78400000000E+009, -2.88727647541E+000, +0.00000000000E+000
+1.78727272727E+009, -2.85741351939E+000, +0.00000000000E+000
+1.79054545455E+009, -2.82792739458E+000, +0.00000000000E+000
+1.79381818182E+009, -2.79852438666E+000, +0.00000000000E+000
+1.79709090909E+009, -2.77022982459E+000, +0.00000000000E+000
+1.80036363636E+009, -2.74500326546E+000, +0.00000000000E+000
+1.80363636364E+009, -2.72351318523E+000, +0.00000000000E+000
+1.80690909091E+009, -2.70753807072E+000, +0.00000000000E+000
+1.81018181818E+009, -2.69837221476E+000, +0.00000000000E+000
+1.81345454545E+009, -2.69622211174E+000, +0.00000000000E+000
+1.81672727273E+009, -2.70191550392E+000, +0.00000000000E+000
+1.82000000000E+009, -2.71484014430E+000, +0.00000000000E+000
+1.82327272727E+009, -2.73436765270E+000, +0.00000000000E+000
+1.82654545455E+009, -2.75910128860E+000, +0.00000000000E+000
+1.82981818182E+009, -2.78777780214E+000, +0.00000000000E+000
+1.83309090909E+009, -2.81846764705E+000, +0.00000000000E+000
+1.83636363636E+009, -2.84896672545E+000, +0.00000000000E+000
+1.83963636364E+009, -2.87735677311E+000, +0.00000000000E+000
+1.84290909091E+009, -2.90165194240E+000, +0.00000000000E+000
+1.84618181818E+009, -2.91982093632E+000, +0.00000000000E+000
+1.84945454545E+009, -2.93070458106E+000, +0.00000000000E+000
+1.85272727273E+009, -2.93299214215E+000, +0.00000000000E+000
+1.85600000000E+009, -2.92681820685E+000, +0.00000000000E+000
+1.85927272727E+009, -2.91163336262E+000, +0.00000000000E+000
+1.86254545455E+009, -2.88970609180E+000, +0.00000000000E+000
+1.86581818182E+009, -2.86076128463E+000, +0.00000000000E+000
+1.86909090909E+009, -2.82784268082E+000, +0.00000000000E+000
+1.87236363636E+009, -2.79206080455E+000, +0.00000000000E+000
+1.87563636364E+009, -2.75559308407E+000, +0.00000000000E+000
+1.87890909091E+009, -2.72016853681E+000, +0.00000000000E+000
+1.88218181818E+009, -2.68746497191E+000, +0.00000000000E+000
+1.88545454545E+009, -2.65937192185E+000, +0.00000000000E+000
+1.88872727273E+009, -2.63624703988E+000, +0.00000000000E+000
+1.89200000000E+009, -2.61983506880E+000, +0.00000000000E+000
+1.89527272727E+009, -2.61056365698E+000, +0.00000000000E+000
+1.89854545455E+009, -2.60855693326E+000, +0.00000000000E+000
+1.90181818182E+009, -2.61444938627E+000, +0.00000000000E+000
+1.90509090909E+009, -2.62709860507E+000, +0.00000000000E+000
+1.90836363636E+009, -2.64512157058E+000, +0.00000000000E+000
+1.91163636364E+009, -2.66866921765E+000, +0.00000000000E+000
+1.91490909091E+009, -2.69558697808E+000, +0.00000000000E+000
+1.91818181818E+009, -2.72476803343E+000, +0.00000000000E+000
+1.92145454545E+009, -2.75413129736E+000, +0.00000000000E+000
+1.92472727273E+009, -2.78260795585E+000, +0.00000000000E+000
+1.92800000000E+009, -2.80777282120E+000, +0.00000000000E+000
+1.93127272727E+009, -2.82830258931E+000, +0.00000000000E+000
+1.93454545455E+009, -2.84298604882E+000, +0.00000000000E+000
+1.93781818182E+009, -2.85064110395E+000, +0.00000000000E+000
+1.94109090909E+009, -2.85100149302E+000, +0.00000000000E+000
+1.94436363636E+009, -2.84363034414E+000, +0.00000000000E+000
+1.94763636364E+009, -2.83028029165E+000, +0.00000000000E+000
+1.95090909091E+009, -2.81073996928E+000, +0.00000000000E+000
+1.95418181818E+009, -2.78736625593E+000, +0.00000000000E+000
+1.95745454545E+009, -2.76060348616E+000, +0.00000000000E+000
+1.96072727273E+009, -2.73246778034E+000, +0.00000000000E+000
+1.96400000000E+009, -2.70496572918E+000, +0.00000000000E+000
+1.96727272727E+009, -2.67857957366E+000, +0.00000000000E+000
+1.97054545455E+009, -2.65471492499E+000, +0.00000000000E+000
+1.97381818182E+009, -2.63475753673E+000, +0.00000000000E+000
+1.97709090909E+009, -2.61994805163E+000, +0.00000000000E+000
+1.98036363636E+009, -2.61074012914E+000, +0.00000000000E+000
+1.98363636364E+009, -2.60758209820E+000, +0.00000000000E+000
+1.98690909091E+009, -2.61088221686E+000, +0.00000000000E+000
+1.99018181818E+009, -2.62035876028E+000, +0.00000000000E+000
+1.99345454545E+009, -2.63596334676E+000, +0.00000000000E+000
+1.99672727273E+009, -2.65658231325E+000, +0.00000000000E+000
+2.00000000000E+009, -2.68112080858E+000, +0.00000000000E+000
