"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.88727272727E+008, -3.05128929045E-001, +0.00000000000E+000
+4.90181818182E+008, -3.10404947613E-001, +0.00000000000E+000
+4.91636363636E+008, -3.15659371564E-001, +0.00000000000E+000
+4.93090909091E+008, -3.20735205733E-001, +0.00000000000E+000
+4.94545454545E+008, -3.25734490995E-001, +0.00000000000E+000
+4.96000000000E+008, -3.31415306518E-001, +0.00000000000E+000
+4.97454545455E+008, -3.36499256049E-001, +0.00000000000E+000
+4.98909090909E+008, -3.41933348929E-001, +0.00000000000E+000
+5.00363636364E+008, -3.47093514121E-001, +0.00000000000E+000
+5.01818181818E+008, -3.51455793923E-001, +0.00000000000E+000
+5.03272727273E+008, -3.55557158545E-001, +0.00000000000E+000
+5.04727272727E+008, -3.59213926497E-001, +0.00000000000E+000
+5.06181818182E+008, -3.61896645949E-001, +0.00000000000E+000
+5.07636363636E+008, -3.63761864685E-001, +0.00000000000E+000
+5.09090909091E+008, -3.64901648436E-001, +0.00000000000E+000
+5.10545454545E+008, -3.65107463049E-001, +0.00000000000E+000
+5.12000000000E+008, -3.65719315719E-001, +0.00000000000E+000
+5.13454545455E+008, -3.66750966964E-001, +0.00000000000E+000
+5.14909090909E+008, -3.68167492595E-001, +0.00000000000E+000
+5.16363636364E+008, -3.69997967467E-001, +0.00000000000E+000
+5.17818181818E+008, -3.72585291692E-001, +0.00000000000E+000
+5.19272727273E+008, -3.75286070254E-001, +0.00000000000E+000
+5.20727272727E+008, -3.77827625965E-001, +0.00000000000E+000
+5.22181818182E+008, -3.80320798408E-001, +0.00000000000E+000
+5.23636363636E+008, -3.82806186849E-001, +0.00000000000E+000
+5.25090909091E+008, -3.85499405054E-001, +0.00000000000E+000
+5.26545454545E+008, -3.88468283545E-001, +0.00000000000E+000
+5.28000000000E+008, -3.91363202812E-001, +0.00000000000E+000
+5.29454545455E+008, -3.94519161933E-001, +0.00000000000E+000
+5.30909090909E+008, -3.97494754947E-001, +0.00000000000E+000
+5.32363636364E+008, -4.01178617277E-001, +0.00000000000E+000
+5.33818181818E+008, -4.05211996331E-001, +0.00000000000E+000
+5.35272727273E+008, -4.09235368410E-001, +0.00000000000E+000
+5.36727272727E+008, -4.13349031395E-001, +0.00000000000E+000
+5.38181818182E+008, -4.17756072776E-001, +0.00000000000E+000
+5.39636363636E+008, -4.22591812197E-001, +0.00000000000E+000
+5.41090909091E+008, -4.28032925688E-001, +0.00000000000E+000
+5.42545454545E+008, -4.33846577739E-001, +0.00000000000E+000
+5.44000000000E+008, -4.40470626238E-001, +0.00000000000E+000
+5.45454545455E+008, -4.47347287703E-001, +0.00000000000E+000
+5.46909090909E+008, -4.54644046544E-001, +0.00000000000E+000
+5.48363636364E+008, -4.62225263492E-001, +0.00000000000E+000
+5.49818181818E+008, -4.70403477137E-001, +0.00000000000E+000
+5.51272727273E+008, -4.78769274602E-001, +0.00000000000E+000
+5.52727272727E+008, -4.87752638652E-001, +0.00000000000E+000
+5.54181818182E+008, -4.96727791596E-001, +0.00000000000E+000
+5.55636363636E+008, -5.07054084472E-001, +0.00000000000E+000
+5.57090909091E+008, -5.17510086861E-001, +0.00000000000E+000
+5.58545454545E+008, -5.29218270403E-001, +0.00000000000E+000
+5.60000000000E+008, -5.41840309332E-001, +0.00000000000E+000
+5.61454545455E+008, -5.54824356164E-001, +0.00000000000E+000
+5.62909090909E+008, -5.66847446419E-001, +0.00000000000E+000
+5.64363636364E+008, -5.75769746558E-001, +0.00000000000E+000
+5.65818181818E+008, -5.82948475790E-001, +0.00000000000E+000
+5.67272727273E+008, -5.90706740590E-001, +0.00000000000E+000
+5.68727272727E+008, -5.99807456324E-001, +0.00000000000E+000
+5.70181818182E+008, -6.09040508724E-001, +0.00000000000E+000
+5.71636363636E+008, -6.18512849349E-001, +0.00000000000E+000
+5.73090909091E+008, -6.28014336540E-001, +0.00000000000E+000
+5.74545454545E+008, -6.37779975271E-001, +0.00000000000E+000
+5.76000000000E+008, -6.47046539375E-001, +0.00000000000E+000
+5.77454545455E+008, -6.56129619343E-001, +0.00000000000E+000
+5.78909090909E+008, -6.65268684002E-001, +0.00000000000E+000
+5.80363636364E+008, -6.73687652681E-001, +0.00000000000E+000
+5.81818181818E+008, -6.81787685444E-001, +0.00000000000E+000
+5.83272727273E+008, -6.89438481865E-001, +0.00000000000E+000
+5.84727272727E+008, -6.96706814685E-001, +0.00000000000E+000
+5.86181818182E+008, -7.03636124012E-001, +0.00000000000E+000
+5.87636363636E+008, -7.11002361363E-001, +0.00000000000E+000
+5.89090909091E+008, -7.17759378987E-001, +0.00000000000E+000
+5.90545454545E+008, -7.24572019954E-001, +0.00000000000E+000
+5.92000000000E+008, -7.30699826689E-001, +0.00000000000E+000
+5.93454545455E+008, -7.37405985020E-001, +0.00000000000E+000
+5.94909090909E+008, -7.43606901652E-001, +0.00000000000E+000
+5.96363636364E+008, -7.49863351700E-001, +0.00000000000E+000
+5.97818181818E+008, -7.55345067627E-001, +0.00000000000E+000
+5.99272727273E+008, -7.61355037301E-001, +0.00000000000E+000
+6.00727272727E+008, -7.67003057320E-001, +0.00000000000E+000
+6.02181818182E+008, -7.72204335587E-001, +0.00000000000E+000
+6.03636363636E+008, -7.77796138015E-001, +0.00000000000E+000
+6.05090909091E+008, -7.83793463502E-001, +0.00000000000E+000
+6.06545454545E+008, -7.89341824911E-001, +0.00000000000E+000
+6.08000000000E+008, -7.94892598530E-001, +0.00000000000E+000
+6.09454545455E+008, -8.01019859497E-001, +0.00000000000E+000
+6.10909090909E+008, -8.06920596948E-001, +0.00000000000E+000
+6.12363636364E+008, -8.12908329253E-001, +0.00000000000E+000
+6.13818181818E+008, -8.18831116398E-001, +0.00000000000E+000
+6.15272727273E+008, -8.24574778667E-001, +0.00000000000E+000
+6.16727272727E+008, -8.30261538740E-001, +0.00000000000E+000
+6.18181818182E+008, -8.36223531544E-001, +0.00000000000E+000
+6.19636363636E+008, -8.42908497426E-001, +0.00000000000E+000
+6.21090909091E+008, -8.49955455883E-001, +0.00000000000E+000
+6.22545454545E+008, -8.58186881305E-001, +0.00000000000E+000
+6.24000000000E+008, -8.67948392645E-001, +0.00000000000E+000
+6.25454545455E+008, -8.78523342559E-001, +0.00000000000E+000
+6.26909090909E+008, -8.90913682593E-001, +0.00000000000E+000
+6.28363636364E+008, -9.04534577874E-001, +0.00000000000E+000
+6.29818181818E+008, -9.19385115875E-001, +0.00000000000E+000
+6.31272727273E+008, -9.32421603089E-001, +0.00000000000E+000
+6.32727272727E+008, -9.41103890041E-001, +0.00000000000E+000
+6.34181818182E+008, -9.45378828722E-001, +0.00000000000E+000
+6.35636363636E+008, -9.49225224345E-001, +0.00000000000E+000
+6.37090909091E+008, -9.55494713951E-001, +0.00000000000E+000
+6.38545454545E+008, -9.63864322234E-001, +0.00000000000E+000
+6.40000000000E+008, -9.74442633477E-001, +0.00000000000E+000
+6.41454545455E+008, -9.86239290021E-001, +0.00000000000E+000
+6.42909090909E+008, -9.98904805435E-001, +0.00000000000E+000
+6.44363636364E+008, -1.01260549908E+000, +0.00000000000E+000
+6.45818181818E+008, -1.02749089777E+000, +0.00000000000E+000
+6.47272727273E+008, -1.04290369463E+000, +0.00000000000E+000
+6.48727272727E+008, -1.05872595569E+000, +0.00000000000E+000
+6.50181818182E+008, -1.07522142157E+000, +0.00000000000E+000
+6.51636363636E+008, -1.09220815454E+000, +0.00000000000E+000
+6.53090909091E+008, -1.10954009817E+000, +0.00000000000E+000
+6.54545454545E+008, -1.12680578713E+000, +0.00000000000E+000
+6.56000000000E+008, -1.14380619814E+000, +0.00000000000E+000
+6.57454545455E+008, -1.16097121452E+000, +0.00000000000E+000
+6.58909090909E+008, -1.17721380952E+000, +0.00000000000E+000
+6.60363636364E+008, -1.19300151937E+000, +0.00000000000E+000
+6.61818181818E+008, -1.20868090716E+000, +0.00000000000E+000
+6.63272727273E+008, -1.22487690439E+000, +0.00000000000E+000
+6.64727272727E+008, -1.24143721381E+000, +0.00000000000E+000
+6.66181818182E+008, -1.25793188764E+000, +0.00000000000E+000
+6.67636363636E+008, -1.27460474362E+000, +0.00000000000E+000
+6.69090909091E+008, -1.29094706783E+000, +0.00000000000E+000
+6.70545454545E+008, -1.30756895615E+000, +0.00000000000E+000
+6.72000000000E+008, -1.32383634675E+000, +0.00000000000E+000
+6.73454545455E+008, -1.34032615147E+000, +0.00000000000E+000
+6.74909090909E+008, -1.35579884702E+000, +0.00000000000E+000
+6.76363636364E+008, -1.37121398726E+000, +0.00000000000E+000
+6.77818181818E+008, -1.38652375127E+000, +0.00000000000E+000
+6.79272727273E+008, -1.40152930629E+000, +0.00000000000E+000
+6.80727272727E+008, -1.41636572076E+000, +0.00000000000E+000
+6.82181818182E+008, -1.43153147948E+000, +0.00000000000E+000
+6.83636363636E+008, -1.44552062927E+000, +0.00000000000E+000
+6.85090909091E+008, -1.45955359672E+000, +0.00000000000E+000
+6.86545454545E+008, -1.47376454824E+000, +0.00000000000E+000
+6.88000000000E+008, -1.48768143815E+000, +0.00000000000E+000
+6.89454545455E+008, -1.50045858240E+000, +0.00000000000E+000
+6.90909090909E+008, -1.51245184855E+000, +0.00000000000E+000
+6.92363636364E+008, -1.52447602953E+000, +0.00000000000E+000
+6.93818181818E+008, -1.53603974810E+000, +0.00000000000E+000
+6.95272727273E+008, -1.54795739206E+000, +0.00000000000E+000
+6.96727272727E+008, -1.56074123372E+000, +0.00000000000E+000
+6.98181818182E+008, -1.57274266140E+000, +0.00000000000E+000
+6.99636363636E+008, -1.58447170000E+000, +0.00000000000E+000
+7.01090909091E+008, -1.59447219304E+000, +0.00000000000E+000
+7.02545454545E+008, -1.60321867200E+000, +0.00000000000E+000
+7.04000000000E+008, -1.61213720747E+000, +0.00000000000E+000
+7.05454545455E+008, -1.62136091794E+000, +0.00000000000E+000
+7.06909090909E+008, -1.63191478793E+000, +0.00000000000E+000
+7.08363636364E+008, -1.64398998384E+000, +0.00000000000E+000
+7.09818181818E+008, -1.65753819353E+000, +0.00000000000E+000
+7.11272727273E+008, -1.67167789287E+000, +0.00000000000E+000
+7.12727272727E+008, -1.68696788547E+000, +0.00000000000E+000
+7.14181818182E+008, -1.70376806079E+000, +0.00000000000E+000
+7.15636363636E+008, -1.72123960902E+000, +0.00000000000E+000
+7.17090909091E+008, -1.73994042606E+000, +0.00000000000E+000
+7.18545454545E+008, -1.75987537818E+000, +0.00000000000E+000
+7.20000000000E+008, -1.78061482233E+000, +0.00000000000E+000
+7.21454545455E+008, -1.80278781879E+000, +0.00000000000E+000
+7.22909090909E+008, -1.82598167510E+000, +0.00000000000E+000
+7.24363636364E+008, -1.85052854155E+000, +0.00000000000E+000
+7.25818181818E+008, -1.87617149801E+000, +0.00000000000E+000
+7.27272727273E+008, -1.90208433376E+000, +0.00000000000E+000
+7.28727272727E+008, -1.92955598810E+000, +0.00000000000E+000
+7.30181818182E+008, -1.95831218485E+000, +0.00000000000E+000
+7.31636363636E+008, -1.98742024838E+000, +0.00000000000E+000
+7.33090909091E+008, -2.01774697275E+000, +0.00000000000E+000
+7.34545454545E+008, -2.04908542088E+000, +0.00000000000E+000
+7.36000000000E+008, -2.08140747201E+000, +0.00000000000E+000
+7.37454545455E+008, -2.11472217279E+000, +0.00000000000E+000
+7.38909090909E+008, -2.14937776419E+000, +0.00000000000E+000
+7.40363636364E+008, -2.18428626311E+000, +0.00000000000E+000
+7.41818181818E+008, -2.22150609272E+000, +0.00000000000E+000
+7.43272727273E+008, -2.25910895267E+000, +0.00000000000E+000
+7.44727272727E+008, -2.29866012466E+000, +0.00000000000E+000
+7.46181818182E+008, -2.33928964441E+000, +0.00000000000E+000
+7.47636363636E+008, -2.38100869569E+000, +0.00000000000E+000
+7.49090909091E+008, -2.42562727773E+000, +0.00000000000E+000
+7.50545454545E+008, -2.47269125165E+000, +0.00000000000E+000
+7.52000000000E+008, -2.52257018176E+000, +0.00000000000E+000
+7.53454545455E+008, -2.57673534691E+000, +0.00000000000E+000
+7.54909090909E+008, -2.63404873673E+000, +0.00000000000E+000
+7.56363636364E+008, -2.69218227222E+000, +0.00000000000E+000
+7.57818181818E+008, -2.74436632128E+000, +0.00000000000E+000
+7.59272727273E+008, -2.77607127766E+000, +0.00000000000E+000
+7.60727272727E+008, -2.78105119542E+000, +0.00000000000E+000
+7.62181818182E+008, -2.76580074355E+000, +0.00000000000E+000
+7.63636363636E+008, -2.74647711100E+000, +0.00000000000E+000
+7.65090909091E+008, -2.73545639302E+000, +0.00000000000E+000
+7.66545454545E+008, -2.73553776837E+000, +0.00000000000E+000
+7.68000000000E+008, -2.74523784284E+000, +0.00000000000E+000
+7.69454545455E+008, -2.76158036388E+000, +0.00000000000E+000
+7.70909090909E+008, -2.78234824271E+000, +0.00000000000E+000
+7.72363636364E+008, -2.80591655228E+000, +0.00000000000E+000
+7.73818181818E+008, -2.83298351013E+000, +0.00000000000E+000
+7.75272727273E+008, -2.86235175047E+000, +0.00000000000E+000
+7.76727272727E+008, -2.89388578435E+000, +0.00000000000E+000
+7.78181818182E+008, -2.92760874687E+000, +0.00000000000E+000
+7.79636363636E+008, -2.96507726279E+000, +0.00000000000E+000
+7.81090909091E+008, -3.00505815735E+000, +0.00000000000E+000
+7.82545454545E+008, -3.04789797030E+000, +0.00000000000E+000
+7.84000000000E+008, -3.09175037617E+000, +0.00000000000E+000
+7.85454545455E+008, -3.13342730185E+000, +0.00000000000E+000
+7.86909090909E+008, -3.16462663708E+000, +0.00000000000E+000
+7.88363636364E+008, -3.18110110625E+000, +0.00000000000E+000
+7.89818181818E+008, -3.17976074309E+000, +0.00000000000E+000
+7.91272727273E+008, -3.17030170848E+000, +0.00000000000E+000
+7.92727272727E+008, -3.16264264675E+000, +0.00000000000E+000
+7.94181818182E+008, -3.16326902300E+000, +0.00000000000E+000
+7.95636363636E+008, -3.17242535184E+000, +0.00000000000E+000
+7.97090909091E+008, -3.18986144606E+000, +0.00000000000E+000
+7.98545454545E+008, -3.21337539611E+000, +0.00000000000E+000
+8.00000000000E+008, -3.24169532644E+000, +0.00000000000E+000
+8.01454545455E+008, -3.27423621269E+000, +0.00000000000E+000
+8.02909090909E+008, -3.30977086973E+000, +0.00000000000E+000
+8.04363636364E+008, -3.34807449994E+000, +0.00000000000E+000
+8.05818181818E+008, -3.38915203658E+000, +0.00000000000E+000
+8.07272727273E+008, -3.43217065058E+000, +0.00000000000E+000
+8.08727272727E+008, -3.47779984571E+000, +0.00000000000E+000
+8.10181818182E+008, -3.52595245532E+000, +0.00000000000E+000
+8.11636363636E+008, -3.57680290466E+000, +0.00000000000E+000
+8.13090909091E+008, -3.63030529599E+000, +0.00000000000E+000
+8.14545454545E+008, -3.68502709680E+000, +0.00000000000E+000
+8.16000000000E+008, -3.74193941246E+000, +0.00000000000E+000
+8.17454545455E+008, -3.79997480701E+000, +0.00000000000E+000
+8.18909090909E+008, -3.85864358585E+000, +0.00000000000E+000
+8.20363636364E+008, -3.91750140361E+000, +0.00000000000E+000
+8.21818181818E+008, -3.97637060299E+000, +0.00000000000E+000
+8.23272727273E+008, -4.03591794375E+000, +0.00000000000E+000
+8.24727272727E+008, -4.09554539896E+000, +0.00000000000E+000
+8.26181818182E+008, -4.15591737052E+000, +0.00000000000E+000
+8.27636363636E+008, -4.21772916266E+000, +0.00000000000E+000
+8.29090909091E+008, -4.27958839992E+000, +0.00000000000E+000
+8.30545454545E+008, -4.34292897430E+000, +0.00000000000E+000
+8.32000000000E+008, -4.40753459745E+000, +0.00000000000E+000
+8.33454545455E+008, -4.47304900614E+000, +0.00000000000E+000
+8.34909090909E+008, -4.53911328065E+000, +0.00000000000E+000
+8.36363636364E+008, -4.60545577054E+000, +0.00000000000E+000
+8.37818181818E+008, -4.67010224043E+000, +0.00000000000E+000
+8.39272727273E+008, -4.73328139982E+000, +0.00000000000E+000
+8.40727272727E+008, -4.79315349810E+000, +0.00000000000E+000
+8.42181818182E+008, -4.85021912809E+000, +0.00000000000E+000
+8.43636363636E+008, -4.90457307395E+000, +0.00000000000E+000
+8.45090909091E+008, -4.95587845155E+000, +0.00000000000E+000
+8.46545454545E+008, -5.00437968393E+000, +0.00000000000E+000
+8.48000000000E+008, -5.04817361456E+000, +0.00000000000E+000
+8.49454545455E+008, -5.08904229003E+000, +0.00000000000E+000
+8.50909090909E+008, -5.12747875532E+000, +0.00000000000E+000
+8.52363636364E+008, -5.16337594002E+000, +0.00000000000E+000
+8.53818181818E+008, -5.19663638862E+000, +0.00000000000E+000
+8.55272727273E+008, -5.22794864121E+000, +0.00000000000E+000
+8.56727272727E+008, -5.25759882004E+000, +0.00000000000E+000
+8.58181818182E+008, -5.28364212258E+000, +0.00000000000E+000
+8.59636363636E+008, -5.30690063001E+000, +0.00000000000E+000
+8.61090909091E+008, -5.32636535283E+000, +0.00000000000E+000
+8.62545454545E+008, -5.34249464919E+000, +0.00000000000E+000
+8.64000000000E+008, -5.35758957458E+000, +0.00000000000E+000
+8.65454545455E+008, -5.37806036231E+000, +0.00000000000E+000
+8.66909090909E+008, -5.40521542773E+000, +0.00000000000E+000
+8.68363636364E+008, -5.43874523477E+000, +0.00000000000E+000
+8.69818181818E+008, -5.47923919408E+000, +0.00000000000E+000
+8.71272727273E+008, -5.52778549534E+000, +0.00000000000E+000
+8.72727272727E+008, -5.58434412783E+000, +0.00000000000E+000
+8.74181818182E+008, -5.64624043771E+000, +0.00000000000E+000
+8.75636363636E+008, -5.71369387350E+000, +0.00000000000E+000
+8.77090909091E+008, -5.78543824081E+000, +0.00000000000E+000
+8.78545454545E+008, -5.86080740379E+000, +0.00000000000E+000
+8.80000000000E+008, -5.93984572469E+000, +0.00000000000E+000
+8.81454545455E+008, -6.02298933906E+000, +0.00000000000E+000
+8.82909090909E+008, -6.10936691003E+000, +0.00000000000E+000
+8.84363636364E+008, -6.19916015570E+000, +0.00000000000E+000
+8.85818181818E+008, -6.29357906897E+000, +0.00000000000E+000
+8.87272727273E+008, -6.39183381205E+000, +0.00000000000E+000
+8.88727272727E+008, -6.49417604347E+000, +0.00000000000E+000
+8.90181818182E+008, -6.59995712245E+000, +0.00000000000E+000
+8.91636363636E+008, -6.70899897879E+000, +0.00000000000E+000
+8.93090909091E+008, -6.82005049478E+000, +0.00000000000E+000
+8.94545454545E+008, -6.93344968058E+000, +0.00000000000E+000
+8.96000000000E+008, -7.04891738501E+000, +0.00000000000E+000
+8.97454545455E+008, -7.16617594647E+000, +0.00000000000E+000
+8.98909090909E+008, -7.28720361556E+000, +0.00000000000E+000
+9.00363636364E+008, -7.41184856427E+000, +0.00000000000E+000
+9.01818181818E+008, -7.53950748797E+000, +0.00000000000E+000
+9.03272727273E+008, -7.67026003721E+000, +0.00000000000E+000
+9.04727272727E+008, -7.80500594211E+000, +0.00000000000E+000
+9.06181818182E+008, -7.94346566512E+000, +0.00000000000E+000
+9.07636363636E+008, -8.08369817991E+000, +0.00000000000E+000
+9.09090909091E+008, -8.22656875448E+000, +0.00000000000E+000
+9.10545454545E+008, -8.37164949056E+000, +0.00000000000E+000
+9.12000000000E+008, -8.51915518565E+000, +0.00000000000E+000
+9.13454545455E+008, -8.66643117600E+000, +0.00000000000E+000
+9.14909090909E+008, -8.81524761557E+000, +0.00000000000E+000
+9.16363636364E+008, -8.96551005810E+000, +0.00000000000E+000
+9.17818181818E+008, -9.11572933556E+000, +0.00000000000E+000
+9.19272727273E+008, -9.26432868100E+000, +0.00000000000E+000
+9.20727272727E+008, -9.41248795048E+000, +0.00000000000E+000
+9.22181818182E+008, -9.55908094772E+000, +0.00000000000E+000
+9.23636363636E+008, -9.70344982335E+000, +0.00000000000E+000
+9.25090909091E+008, -9.84695436586E+000, +0.00000000000E+000
+9.26545454545E+008, -9.98850928568E+000, +0.00000000000E+000
+9.28000000000E+008, -1.01273888109E+001, +0.00000000000E+000
+9.29454545455E+008, -1.02639775022E+001, +0.00000000000E+000
+9.30909090909E+008, -1.03980745463E+001, +0.00000000000E+000
+9.32363636364E+008, -1.05291966472E+001, +0.00000000000E+000
+9.33818181818E+008, -1.06574192834E+001, +0.00000000000E+000
+9.35272727273E+008, -1.07829392025E+001, +0.00000000000E+000
+9.36727272727E+008, -1.09048798993E+001, +0.00000000000E+000
+9.38181818182E+008, -1.10232973703E+001, +0.00000000000E+000
+9.39636363636E+008, -1.11382226837E+001, +0.00000000000E+000
+9.41090909091E+008, -1.12489568463E+001, +0.00000000000E+000
+9.42545454545E+008, -1.13536652315E+001, +0.00000000000E+000
+9.44000000000E+008, -1.14516417601E+001, +0.00000000000E+000
+9.45454545455E+008, -1.15455685097E+001, +0.00000000000E+000
+9.46909090909E+008, -1.16351210063E+001, +0.00000000000E+000
+9.48363636364E+008, -1.17207788477E+001, +0.00000000000E+000
+9.49818181818E+008, -1.18047376714E+001, +0.00000000000E+000
+9.51272727273E+008, -1.18895441681E+001, +0.00000000000E+000
+9.52727272727E+008, -1.19759475916E+001, +0.00000000000E+000
+9.54181818182E+008, -1.20663695525E+001, +0.00000000000E+000
+9.55636363636E+008, -1.21640088721E+001, +0.00000000000E+000
+9.57090909091E+008, -1.22733012212E+001, +0.00000000000E+000
+9.58545454545E+008, -1.23965788828E+001, +0.00000000000E+000
+9.60000000000E+008, -1.25360459657E+001, +0.00000000000E+000
+9.61454545455E+008, -1.26940007867E+001, +0.00000000000E+000
+9.62909090909E+008, -1.28709844333E+001, +0.00000000000E+000
+9.64363636364E+008, -1.30684601812E+001, +0.00000000000E+000
+9.65818181818E+008, -1.32870119248E+001, +0.00000000000E+000
+9.67272727273E+008, -1.35277346252E+001, +0.00000000000E+000
+9.68727272727E+008, -1.37913722112E+001, +0.00000000000E+000
+9.70181818182E+008, -1.40789652350E+001, +0.00000000000E+000
+9.71636363636E+008, -1.43900038373E+001, +0.00000000000E+000
+9.73090909091E+008, -1.47243209666E+001, +0.00000000000E+000
+9.74545454545E+008, -1.50836355752E+001, +0.00000000000E+000
+9.76000000000E+008, -1.54698346092E+001, +0.00000000000E+000
+9.77454545455E+008, -1.58818332614E+001, +0.00000000000E+000
+9.78909090909E+008, -1.63234527329E+001, +0.00000000000E+000
+9.80363636364E+008, -1.67959023637E+001, +0.00000000000E+000
+9.81818181818E+008, -1.73016335726E+001, +0.00000000000E+000
+9.83272727273E+008, -1.78421814352E+001, +0.00000000000E+000
+9.84727272727E+008, -1.84223339426E+001, +0.00000000000E+000
+9.86181818182E+008, -1.90461134460E+001, +0.00000000000E+000
+9.87636363636E+008, -1.97137870357E+001, +0.00000000000E+000
+9.89090909091E+008, -2.04301295268E+001, +0.00000000000E+000
+9.90545454545E+008, -2.11956961390E+001, +0.00000000000E+000
+9.92000000000E+008, -2.20091323655E+001, +0.00000000000E+000
+9.93454545455E+008, -2.28552389304E+001, +0.00000000000E+000
+9.94909090909E+008, -2.37332484557E+001, +0.00000000000E+000
+9.96363636364E+008, -2.46213037059E+001, +0.00000000000E+000
+9.97818181818E+008, -2.54812510942E+001, +0.00000000000E+000
+9.99272727273E+008, -2.62704050992E+001, +0.00000000000E+000
+1.00072727273E+009, -2.69325907498E+001, +0.00000000000E+000
+1.00218181818E+009, -2.73988508552E+001, +0.00000000000E+000
+1.00363636364E+009, -2.76316825379E+001, +0.00000000000E+000
+1.00509090909E+009, -2.76196817409E+001, +0.00000000000E+000
+1.00654545455E+009, -2.73733634695E+001, +0.00000000000E+000
+1.00800000000E+009, -2.69372021025E+001, +0.00000000000E+000
+1.00945454545E+009, -2.64033010069E+001, +0.00000000000E+000
+1.01090909091E+009, -2.57918086573E+001, +0.00000000000E+000
