"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.01236363636E+009, -1.03210713817E+000, +0.00000000000E+000
+1.01381818182E+009, -1.02965541869E+000, +0.00000000000E+000
+1.01527272727E+009, -1.02696147134E+000, +0.00000000000E+000
+1.01672727273E+009, -1.02311807241E+000, +0.00000000000E+000
+1.01818181818E+009, -1.01864737144E+000, +0.00000000000E+000
+1.01963636364E+009, -1.01331596152E+000, +0.00000000000E+000
+1.02109090909E+009, -1.00779389768E+000, +0.00000000000E+000
+1.02254545455E+009, -1.00200742111E+000, +0.00000000000E+000
+1.02400000000E+009, -9.96572782796E-001, +0.00000000000E+000
+1.02545454545E+009, -9.91952942751E-001, +0.00000000000E+000
+1.02690909091E+009, -9.87941995675E-001, +0.00000000000E+000
+1.02836363636E+009, -9.84723568536E-001, +0.00000000000E+000
+1.02981818182E+009, -9.82672568518E-001, +0.00000000000E+000
+1.03127272727E+009, -9.81146060092E-001, +0.00000000000E+000
+1.03272727273E+009, -9.79980444454E-001, +0.00000000000E+000
+1.03418181818E+009, -9.79177409070E-001, +0.00000000000E+000
+1.03563636364E+009, -9.80168716368E-001, +0.00000000000E+000
+1.03709090909E+009, -9.81036539829E-001, +0.00000000000E+000
+1.03854545455E+009, -9.83124001735E-001, +0.00000000000E+000
+1.04000000000E+009, -9.86173609779E-001, +0.00000000000E+000
+1.04145454545E+009, -9.89752771126E-001, +0.00000000000E+000
+1.04290909091E+009, -9.93869106884E-001, +0.00000000000E+000
+1.04436363636E+009, -9.98345428604E-001, +0.00000000000E+000
+1.04581818182E+009, -1.00380986452E+000, +0.00000000000E+000
+1.04727272727E+009, -1.00926853968E+000, +0.00000000000E+000
+1.04872727273E+009, -1.01482481339E+000, +0.00000000000E+000
+1.05018181818E+009, -1.02067903034E+000, +0.00000000000E+000
+1.05163636364E+009, -1.02646332757E+000, +0.00000000000E+000
+1.05309090909E+009, -1.03250493625E+000, +0.00000000000E+000
+1.05454545455E+009, -1.03863691398E+000, +0.00000000000E+000
+1.05600000000E+009, -1.04475652667E+000, +0.00000000000E+000
+1.05745454545E+009, -1.05031555744E+000, +0.00000000000E+000
+1.05890909091E+009, -1.05632017119E+000, +0.00000000000E+000
+1.06036363636E+009, -1.06147391008E+000, +0.00000000000E+000
+1.06181818182E+009, -1.06604762004E+000, +0.00000000000E+000
+1.06327272727E+009, -1.07053798062E+000, +0.00000000000E+000
+1.06472727273E+009, -1.07517342401E+000, +0.00000000000E+000
+1.06618181818E+009, -1.08017660039E+000, +0.00000000000E+000
+1.06763636364E+009, -1.08715451283E+000, +0.00000000000E+000
+1.06909090909E+009, -1.09455114302E+000, +0.00000000000E+000
+1.07054545455E+009, -1.10385833530E+000, +0.00000000000E+000
+1.07200000000E+009, -1.11489489618E+000, +0.00000000000E+000
+1.07345454545E+009, -1.12621584291E+000, +0.00000000000E+000
+1.07490909091E+009, -1.13856636499E+000, +0.00000000000E+000
+1.07636363636E+009, -1.15157386827E+000, +0.00000000000E+000
+1.07781818182E+009, -1.16573466810E+000, +0.00000000000E+000
+1.07927272727E+009, -1.17944192943E+000, +0.00000000000E+000
+1.08072727273E+009, -1.19375540035E+000, +0.00000000000E+000
+1.08218181818E+009, -1.20733769443E+000, +0.00000000000E+000
+1.08363636364E+009, -1.22055000041E+000, +0.00000000000E+000
+1.08509090909E+009, -1.23376990397E+000, +0.00000000000E+000
+1.08654545455E+009, -1.24775816812E+000, +0.00000000000E+000
+1.08800000000E+009, -1.26148590079E+000, +0.00000000000E+000
+1.08945454545E+009, -1.27564986416E+000, +0.00000000000E+000
+1.09090909091E+009, -1.29016922075E+000, +0.00000000000E+000
+1.09236363636E+009, -1.30500185796E+000, +0.00000000000E+000
+1.09381818182E+009, -1.32109749553E+000, +0.00000000000E+000
+1.09527272727E+009, -1.33722277579E+000, +0.00000000000E+000
+1.09672727273E+009, -1.35396021149E+000, +0.00000000000E+000
+1.09818181818E+009, -1.37171989002E+000, +0.00000000000E+000
+1.09963636364E+009, -1.38971691214E+000, +0.00000000000E+000
+1.10109090909E+009, -1.40797425177E+000, +0.00000000000E+000
+1.10254545455E+009, -1.42700824874E+000, +0.00000000000E+000
+1.10400000000E+009, -1.44628804514E+000, +0.00000000000E+000
+1.10545454545E+009, -1.46655953265E+000, +0.00000000000E+000
+1.10690909091E+009, -1.48722272483E+000, +0.00000000000E+000
+1.10836363636E+009, -1.50778141860E+000, +0.00000000000E+000
+1.10981818182E+009, -1.52860976030E+000, +0.00000000000E+000
+1.11127272727E+009, -1.54964449075E+000, +0.00000000000E+000
+1.11272727273E+009, -1.57075669144E+000, +0.00000000000E+000
+1.11418181818E+009, -1.59239935971E+000, +0.00000000000E+000
+1.11563636364E+009, -1.61419490492E+000, +0.00000000000E+000
+1.11709090909E+009, -1.63709864708E+000, +0.00000000000E+000
+1.11854545455E+009, -1.65970021073E+000, +0.00000000000E+000
+1.12000000000E+009, -1.68156616983E+000, +0.00000000000E+000
+1.12145454545E+009, -1.70436749591E+000, +0.00000000000E+000
+1.12290909091E+009, -1.72722844482E+000, +0.00000000000E+000
+1.12436363636E+009, -1.74937172992E+000, +0.00000000000E+000
+1.12581818182E+009, -1.77024152005E+000, +0.00000000000E+000
+1.12727272727E+009, -1.79194130547E+000, +0.00000000000E+000
+1.12872727273E+009, -1.81396586427E+000, +0.00000000000E+000
+1.13018181818E+009, -1.83576654493E+000, +0.00000000000E+000
+1.13163636364E+009, -1.85884341761E+000, +0.00000000000E+000
+1.13309090909E+009, -1.88274560737E+000, +0.00000000000E+000
+1.13454545455E+009, -1.90775308210E+000, +0.00000000000E+000
+1.13600000000E+009, -1.93342932023E+000, +0.00000000000E+000
+1.13745454545E+009, -1.95979469384E+000, +0.00000000000E+000
+1.13890909091E+009, -1.98602873276E+000, +0.00000000000E+000
+1.14036363636E+009, -2.01190723490E+000, +0.00000000000E+000
+1.14181818182E+009, -2.03731818417E+000, +0.00000000000E+000
+1.14327272727E+009, -2.06344094303E+000, +0.00000000000E+000
+1.14472727273E+009, -2.08788776237E+000, +0.00000000000E+000
+1.14618181818E+009, -2.11297151939E+000, +0.00000000000E+000
+1.14763636364E+009, -2.13952100751E+000, +0.00000000000E+000
+1.14909090909E+009, -2.16660836141E+000, +0.00000000000E+000
+1.15054545455E+009, -2.19529365911E+000, +0.00000000000E+000
+1.15200000000E+009, -2.22494896672E+000, +0.00000000000E+000
+1.15345454545E+009, -2.25411350766E+000, +0.00000000000E+000
+1.15490909091E+009, -2.28419072484E+000, +0.00000000000E+000
+1.15636363636E+009, -2.31395484280E+000, +0.00000000000E+000
+1.15781818182E+009, -2.34263507407E+000, +0.00000000000E+000
+1.15927272727E+009, -2.36881041689E+000, +0.00000000000E+000
+1.16072727273E+009, -2.39210308835E+000, +0.00000000000E+000
+1.16218181818E+009, -2.41184824580E+000, +0.00000000000E+000
+1.16363636364E+009, -2.42730684061E+000, +0.00000000000E+000
+1.16509090909E+009, -2.43771383798E+000, +0.00000000000E+000
+1.16654545455E+009, -2.44443434334E+000, +0.00000000000E+000
+1.16800000000E+009, -2.44758621168E+000, +0.00000000000E+000
+1.16945454545E+009, -2.44934244151E+000, +0.00000000000E+000
+1.17090909091E+009, -2.45042468062E+000, +0.00000000000E+000
+1.17236363636E+009, -2.45149688658E+000, +0.00000000000E+000
+1.17381818182E+009, -2.45381037765E+000, +0.00000000000E+000
+1.17527272727E+009, -2.45871210506E+000, +0.00000000000E+000
+1.17672727273E+009, -2.46542296603E+000, +0.00000000000E+000
+1.17818181818E+009, -2.47521570373E+000, +0.00000000000E+000
+1.17963636364E+009, -2.48752439511E+000, +0.00000000000E+000
+1.18109090909E+009, -2.50135911411E+000, +0.00000000000E+000
+1.18254545455E+009, -2.51750406302E+000, +0.00000000000E+000
+1.18400000000E+009, -2.53462118810E+000, +0.00000000000E+000
+1.18545454545E+009, -2.55259216384E+000, +0.00000000000E+000
+1.18690909091E+009, -2.56993794787E+000, +0.00000000000E+000
+1.18836363636E+009, -2.58556843071E+000, +0.00000000000E+000
+1.18981818182E+009, -2.59793021200E+000, +0.00000000000E+000
+1.19127272727E+009, -2.60672800354E+000, +0.00000000000E+000
+1.19272727273E+009, -2.61128215714E+000, +0.00000000000E+000
+1.19418181818E+009, -2.61256215991E+000, +0.00000000000E+000
+1.19563636364E+009, -2.61112051369E+000, +0.00000000000E+000
+1.19709090909E+009, -2.60972551975E+000, +0.00000000000E+000
+1.19854545455E+009, -2.60875672244E+000, +0.00000000000E+000
+1.20000000000E+009, -2.60938480144E+000, +0.00000000000E+000
